pokedex_number,name,generation,status,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
653,Fennekin,6,Normal,Fox Pokémon,1,Fire,Does not have,0.4,9.4,2,Blaze,Does not have,Magician,40,45,40,62,60,60,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
654,Braixen,6,Normal,Fox Pokémon,1,Fire,Does not have,1.0,14.5,2,Blaze,Does not have,Magician,59,59,58,90,70,73,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
655,Delphox,6,Normal,Fox Pokémon,2,Fire,Psychic,1.5,39.0,2,Blaze,Does not have,Magician,75,69,72,114,100,104,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
656,Froakie,6,Normal,Bubble Frog Pokémon,1,Water,Does not have,0.3,7.0,2,Torrent,Does not have,Protean,41,56,40,62,44,71,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
657,Frogadier,6,Normal,Bubble Frog Pokémon,1,Water,Does not have,0.6,10.9,2,Torrent,Does not have,Protean,54,63,52,83,56,97,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
658,Greninja,6,Normal,Ninja Pokémon,2,Water,Dark,1.5,40.0,2,Torrent,Does not have,Protean,72,95,67,103,71,122,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
658,Ash-Greninja,6,Normal,Ninja Pokémon,2,Water,Dark,1.5,40.0,1,Battle Bond,Does not have,Does not have,72,145,67,153,71,132,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
659,Bunnelby,6,Normal,Digging Pokémon,1,Normal,Does not have,0.4,5.0,3,Pickup,Cheek Pouch,Huge Power,38,36,38,32,36,57,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
660,Diggersby,6,Normal,Digging Pokémon,2,Normal,Ground,1.0,42.4,3,Pickup,Cheek Pouch,Huge Power,85,56,77,50,77,78,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
661,Fletchling,6,Normal,Tiny Robin Pokémon,2,Normal,Flying,0.3,1.7,2,Big Pecks,Does not have,Gale Wings,45,50,43,40,38,62,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
662,Fletchinder,6,Normal,Ember Pokémon,2,Fire,Flying,0.7,16.0,2,Flame Body,Does not have,Gale Wings,62,73,55,56,52,84,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
663,Talonflame,6,Normal,Scorching Pokémon,2,Fire,Flying,1.2,24.5,2,Flame Body,Does not have,Gale Wings,78,81,71,74,69,126,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
664,Scatterbug,6,Normal,Scatterdust Pokémon,1,Bug,Does not have,0.3,2.5,3,Shield Dust,Compound Eyes,Friend Guard,38,35,40,27,25,35,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
665,Spewpa,6,Normal,Scatterdust Pokémon,1,Bug,Does not have,0.3,8.4,2,Shed Skin,Does not have,Friend Guard,45,22,60,27,30,29,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
666,Vivillon,6,Normal,Scale Pokémon,2,Bug,Flying,1.2,17.0,3,Shield Dust,Compound Eyes,Friend Guard,80,52,50,90,50,89,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
667,Litleo,6,Normal,Lion Cub Pokémon,2,Fire,Normal,0.6,13.5,3,Rivalry,Unnerve,Moxie,62,50,58,73,54,72,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
668,Pyroar,6,Normal,Royal Pokémon,2,Fire,Normal,1.5,81.5,3,Rivalry,Unnerve,Moxie,86,68,72,109,66,106,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
669,Flabébé,6,Normal,Single Bloom Pokémon,1,Fairy,Does not have,0.1,0.1,2,Flower Veil,Does not have,Symbiosis,44,38,39,61,79,42,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
670,Floette,6,Normal,Single Bloom Pokémon,1,Fairy,Does not have,0.2,0.9,2,Flower Veil,Does not have,Symbiosis,54,45,47,75,98,52,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
671,Florges,6,Normal,Garden Pokémon,1,Fairy,Does not have,1.1,10.0,2,Flower Veil,Does not have,Symbiosis,78,65,68,112,154,75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
672,Skiddo,6,Normal,Mount Pokémon,1,Grass,Does not have,0.9,31.0,2,Sap Sipper,Does not have,Grass Pelt,66,65,48,62,57,52,1.0,2.0,0.5,0.5,0.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
673,Gogoat,6,Normal,Mount Pokémon,1,Grass,Does not have,1.7,91.0,2,Sap Sipper,Does not have,Grass Pelt,123,100,62,97,81,68,1.0,2.0,0.5,0.5,0.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
674,Pancham,6,Normal,Playful Pokémon,1,Fighting,Does not have,0.6,8.0,3,Iron Fist,Mold Breaker,Scrappy,67,82,62,46,48,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
675,Pangoro,6,Normal,Daunting Pokémon,2,Fighting,Dark,2.1,136.0,3,Iron Fist,Mold Breaker,Scrappy,95,124,78,69,71,58,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
676,Furfrou,6,Normal,Poodle Pokémon,1,Normal,Does not have,1.2,28.0,1,Fur Coat,Does not have,Does not have,75,80,60,65,90,102,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
677,Espurr,6,Normal,Restraint Pokémon,1,Psychic,Does not have,0.3,3.5,3,Keen Eye,Infiltrator,Own Tempo,62,48,54,63,60,68,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
678,Meowstic Male,6,Normal,Constraint Pokémon,1,Psychic,Does not have,0.6,8.5,3,Keen Eye,Infiltrator,Prankster,74,48,76,83,81,104,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
678,Meowstic Female,6,Normal,Constraint Pokémon,1,Psychic,Does not have,0.6,8.5,3,Keen Eye,Infiltrator,Competitive,74,48,76,83,81,104,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
679,Honedge,6,Normal,Sword Pokémon,2,Steel,Ghost,0.8,2.0,1,No Guard,Does not have,Does not have,45,80,100,35,37,28,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
680,Doublade,6,Normal,Sword Pokémon,2,Steel,Ghost,0.8,4.5,1,No Guard,Does not have,Does not have,59,110,150,45,49,35,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
681,Aegislash Blade Forme,6,Normal,Royal Sword Pokémon,2,Steel,Ghost,1.7,53.0,1,Stance Change,Does not have,Does not have,60,150,50,150,50,60,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
681,Aegislash Shield Forme,6,Normal,Royal Sword Pokémon,2,Steel,Ghost,1.7,53.0,1,Stance Change,Does not have,Does not have,60,50,150,50,150,60,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
682,Spritzee,6,Normal,Perfume Pokémon,1,Fairy,Does not have,0.2,0.5,2,Healer,Does not have,Aroma Veil,78,52,60,63,65,23,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
683,Aromatisse,6,Normal,Fragrance Pokémon,1,Fairy,Does not have,0.8,15.5,2,Healer,Does not have,Aroma Veil,101,72,72,99,89,29,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
684,Swirlix,6,Normal,Cotton Candy Pokémon,1,Fairy,Does not have,0.4,3.5,2,Sweet Veil,Does not have,Unburden,62,48,66,59,57,49,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
685,Slurpuff,6,Normal,Meringue Pokémon,1,Fairy,Does not have,0.8,5.0,2,Sweet Veil,Does not have,Unburden,82,80,86,85,75,72,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
686,Inkay,6,Normal,Revolving Pokémon,2,Dark,Psychic,0.4,3.5,3,Contrary,Suction Cups,Infiltrator,53,54,53,37,46,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
687,Malamar,6,Normal,Overturning Pokémon,2,Dark,Psychic,1.5,47.0,3,Contrary,Suction Cups,Infiltrator,86,92,88,68,75,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
688,Binacle,6,Normal,Two-Handed Pokémon,2,Rock,Water,0.5,31.0,3,Sniper,Tough Claws,Pickpocket,42,52,67,39,56,50,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,Barbaracle,6,Normal,Collective Pokémon,2,Rock,Water,1.3,96.0,3,Sniper,Tough Claws,Pickpocket,72,105,115,54,86,68,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
690,Skrelp,6,Normal,Mock Kelp Pokémon,2,Poison,Water,0.5,7.3,3,Poison Point,Poison Touch,Adaptability,50,60,60,60,60,30,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
691,Dragalge,6,Normal,Mock Kelp Pokémon,2,Poison,Dragon,1.8,81.5,3,Poison Point,Poison Touch,Adaptability,65,75,90,97,123,44,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
692,Clauncher,6,Normal,Water Gun Pokémon,1,Water,Does not have,0.5,8.3,1,Mega Launcher,Does not have,Does not have,50,53,62,58,63,44,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
693,Clawitzer,6,Normal,Howitzer Pokémon,1,Water,Does not have,1.3,35.3,1,Mega Launcher,Does not have,Does not have,71,73,88,120,89,59,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
694,Helioptile,6,Normal,Generator Pokémon,2,Electric,Normal,0.5,6.0,3,Dry Skin,Sand Veil,Solar Power,44,38,33,61,43,70,1.0,1.25,0.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
695,Heliolisk,6,Normal,Generator Pokémon,2,Electric,Normal,1.0,21.0,3,Dry Skin,Sand Veil,Solar Power,62,55,52,109,94,109,1.0,1.25,0.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
696,Tyrunt,6,Normal,Royal Heir Pokémon,2,Rock,Dragon,0.8,26.0,2,Strong Jaw,Does not have,Sturdy,58,89,77,45,45,48,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
697,Tyrantrum,6,Normal,Despot Pokémon,2,Rock,Dragon,2.5,270.0,2,Strong Jaw,Does not have,Rock Head,82,121,119,69,59,71,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
698,Amaura,6,Normal,Tundra Pokémon,2,Rock,Ice,1.3,25.2,2,Refrigerate,Does not have,Snow Warning,77,59,50,67,63,46,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
699,Aurorus,6,Normal,Tundra Pokémon,2,Rock,Ice,2.7,225.0,2,Refrigerate,Does not have,Snow Warning,123,77,72,99,92,58,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
700,Sylveon,6,Normal,Intertwining Pokémon,1,Fairy,Does not have,1.0,23.5,2,Cute Charm,Does not have,Pixilate,95,65,65,110,130,60,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
701,Hawlucha,6,Normal,Wrestling Pokémon,2,Fighting,Flying,0.8,21.5,3,Limber,Unburden,Mold Breaker,78,92,75,74,63,118,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
702,Dedenne,6,Normal,Antenna Pokémon,2,Electric,Fairy,0.2,2.2,3,Cheek Pouch,Pickup,Plus,67,58,57,81,67,101,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
703,Carbink,6,Normal,Jewel Pokémon,2,Rock,Fairy,0.3,5.7,2,Clear Body,Does not have,Sturdy,50,50,150,50,150,50,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
704,Goomy,6,Normal,Soft Tissue Pokémon,1,Dragon,Does not have,0.3,2.8,3,Sap Sipper,Hydration,Gooey,45,50,35,55,75,40,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
705,Sliggoo,6,Normal,Soft Tissue Pokémon,1,Dragon,Does not have,0.8,17.5,3,Sap Sipper,Hydration,Gooey,68,75,53,83,113,60,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
706,Goodra,6,Normal,Dragon Pokémon,1,Dragon,Does not have,2.0,150.5,3,Sap Sipper,Hydration,Gooey,90,100,70,110,150,80,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
707,Klefki,6,Normal,Key Ring Pokémon,2,Steel,Fairy,0.2,3.0,2,Prankster,Does not have,Magician,57,80,91,80,87,75,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
708,Phantump,6,Normal,Stump Pokémon,2,Ghost,Grass,0.4,7.0,3,Natural Cure,Frisk,Harvest,43,70,48,50,60,38,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
709,Trevenant,6,Normal,Elder Tree Pokémon,2,Ghost,Grass,1.5,71.0,3,Natural Cure,Frisk,Harvest,85,110,76,65,82,56,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Pumpkaboo Average Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.4,5.0,3,Pickup,Frisk,Insomnia,49,66,70,44,55,51,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Pumpkaboo Small Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.3,3.5,3,Pickup,Frisk,Insomnia,44,66,70,44,55,56,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Pumpkaboo Large Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.5,7.5,3,Pickup,Frisk,Insomnia,54,66,70,44,55,46,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Pumpkaboo Super Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.8,15.0,3,Pickup,Frisk,Insomnia,59,66,70,44,55,41,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Gourgeist Average Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.9,12.5,3,Pickup,Frisk,Insomnia,65,90,122,58,75,84,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Gourgeist Small Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,0.7,9.5,3,Pickup,Frisk,Insomnia,55,85,122,58,75,99,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Gourgeist Large Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,1.1,14.0,3,Pickup,Frisk,Insomnia,75,95,122,58,75,69,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Gourgeist Super Size,6,Normal,Pumpkin Pokémon,2,Ghost,Grass,1.7,39.0,3,Pickup,Frisk,Insomnia,85,100,122,58,75,54,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
712,Bergmite,6,Normal,Ice Chunk Pokémon,1,Ice,Does not have,1.0,99.5,3,Own Tempo,Ice Body,Sturdy,55,69,85,32,35,28,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
713,Avalugg,6,Normal,Iceberg Pokémon,1,Ice,Does not have,2.0,505.0,3,Own Tempo,Ice Body,Sturdy,95,117,184,44,46,28,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
714,Noibat,6,Normal,Sound Wave Pokémon,2,Flying,Dragon,0.5,8.0,3,Frisk,Infiltrator,Telepathy,40,30,35,45,40,55,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
715,Noivern,6,Normal,Sound Wave Pokémon,2,Flying,Dragon,1.5,85.0,3,Frisk,Infiltrator,Telepathy,85,70,80,97,80,123,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
722,Rowlet,7,Normal,Grass Quill Pokémon,2,Grass,Flying,0.3,1.5,2,Overgrow,Does not have,Long Reach,68,55,55,50,50,42,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
723,Dartrix,7,Normal,Blade Quill Pokémon,2,Grass,Flying,0.7,16.0,2,Overgrow,Does not have,Long Reach,78,75,75,70,70,52,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
724,Decidueye,7,Normal,Arrow Quill Pokémon,2,Grass,Ghost,1.6,36.6,2,Overgrow,Does not have,Long Reach,78,107,75,100,100,70,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
725,Litten,7,Normal,Fire Cat Pokémon,1,Fire,Does not have,0.4,4.3,2,Blaze,Does not have,Intimidate,45,65,40,60,40,70,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
726,Torracat,7,Normal,Fire Cat Pokémon,1,Fire,Does not have,0.7,25.0,2,Blaze,Does not have,Intimidate,65,85,50,80,50,90,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
727,Incineroar,7,Normal,Heel Pokémon,2,Fire,Dark,1.8,83.0,2,Blaze,Does not have,Intimidate,95,115,90,80,90,60,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
728,Popplio,7,Normal,Sea Lion Pokémon,1,Water,Does not have,0.4,7.5,2,Torrent,Does not have,Liquid Voice,50,54,54,66,56,40,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
729,Brionne,7,Normal,Pop Star Pokémon,1,Water,Does not have,0.6,17.5,2,Torrent,Does not have,Liquid Voice,60,69,69,91,81,50,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
730,Primarina,7,Normal,Soloist Pokémon,2,Water,Fairy,1.8,44.0,2,Torrent,Does not have,Liquid Voice,80,74,74,126,116,60,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
731,Pikipek,7,Normal,Woodpecker Pokémon,2,Normal,Flying,0.3,1.2,3,Keen Eye,Skill Link,Pickup,35,75,30,30,30,65,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
732,Trumbeak,7,Normal,Bugle Beak Pokémon,2,Normal,Flying,0.6,14.8,3,Keen Eye,Skill Link,Pickup,55,85,50,40,50,75,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
733,Toucannon,7,Normal,Cannon Pokémon,2,Normal,Flying,1.1,26.0,3,Keen Eye,Skill Link,Sheer Force,80,120,75,75,75,60,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
734,Yungoos,7,Normal,Loitering Pokémon,1,Normal,Does not have,0.4,6.0,3,Strong Jaw,Stakeout,Adaptability,48,70,30,30,30,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
735,Gumshoos,7,Normal,Stakeout Pokémon,1,Normal,Does not have,0.7,14.2,3,Strong Jaw,Stakeout,Adaptability,88,110,60,55,60,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
736,Grubbin,7,Normal,Larva Pokémon,1,Bug,Does not have,0.4,4.4,1,Swarm,Does not have,Does not have,47,62,45,55,45,46,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
737,Charjabug,7,Normal,Battery Pokémon,2,Bug,Electric,0.5,10.5,1,Battery,Does not have,Does not have,57,82,95,55,75,36,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
738,Vikavolt,7,Normal,Stag Beetle Pokémon,2,Bug,Electric,1.5,45.0,1,Levitate,Does not have,Does not have,77,70,90,145,75,43,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
739,Crabrawler,7,Normal,Boxing Pokémon,1,Fighting,Does not have,0.6,7.0,3,Hyper Cutter,Iron Fist,Anger Point,47,82,57,42,47,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
740,Crabominable,7,Normal,Woolly Crab Pokémon,2,Fighting,Ice,1.7,180.0,3,Hyper Cutter,Iron Fist,Anger Point,97,132,77,62,67,43,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
741,Oricorio Baile Style,7,Normal,Dancing Pokémon,2,Fire,Flying,0.6,3.4,1,Dancer,Does not have,Does not have,75,70,70,98,70,93,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
741,Oricorio Pom-Pom Style,7,Normal,Dancing Pokémon,2,Electric,Flying,0.6,3.4,1,Dancer,Does not have,Does not have,75,70,70,98,70,93,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
